59.0,58.77,5,True
59.0,62.92,7,False
60.8,55.12,7,False
62.6,55.37,7,False
62.6,55.37,5,False
66.2,48.83,5,False
64.4,51.98,5,False
66.2,52.25,7,False
66.2,52.25,5,False
66.2,52.25,3,False
64.4,55.63,5,False
62.6,63.38,3,True
62.6,63.38,1,True
62.6,63.38,1,True
60.8,67.54,3,True
60.8,77.14,7,True
60.8,77.14,7,True
62.6,72.38,7,True
62.6,72.38,3,True
62.6,72.38,3,True
62.6,72.38,5,False
60.8,77.14,5,False
62.6,72.38,3,False
62.6,72.38,3,False
62.6,77.29,0,False
64.4,67.95,5,True
66.2,63.82,1,True
66.2,68.15,3,False
68.0,68.35,7,True
69.8,64.26,5,True
68.0,68.35,3,True
68.0,72.92,3,False
66.2,77.6,3,False
66.2,77.6,1,False
66.2,72.74,0,False
66.2,72.74,1,False
66.2,72.74,3,False
66.2,72.74,7,False
68.0,64.04,7,False
68.0,64.04,7,False
68.0,68.35,3,False
66.2,72.74,3,False
66.2,72.74,1,False
66.2,72.74,1,False
66.2,72.74,1,False
66.2,72.74,1,False
66.2,72.74,3,False
66.2,72.74,1,False
68.0,68.35,1,True
68.0,77.75,1,True
68.0,77.75,3,True
69.8,68.55,5,True
69.8,68.55,7,True
71.6,64.48,5,True
73.4,60.67,5,True
69.8,68.55,9,NaN
71.6,68.75,3,NaN
69.8,73.09,5,NaN
68.0,77.75,1,NaN
66.2,82.74,0,NaN
66.2,82.74,0,NaN
66.2,82.74,5,NaN
68.0,68.35,5,NaN
68.0,68.35,3,True
68.0,68.35,7,True
66.2,72.74,3,NaN
66.2,72.74,0,NaN
66.2,72.74,7,NaN
66.2,72.74,3,NaN
66.2,72.74,0,NaN
66.2,72.74,5,NaN
66.2,72.74,7,NaN
68.0,68.35,1,NaN
68.0,72.92,3,NaN
69.8,68.55,3,NaN
73.4,60.67,5,False
73.4,60.67,3,False
71.6,73.27,3,False
69.8,73.09,5,False
75.2,57.12,9,False
73.4,60.67,7,False
71.6,64.48,9,False
69.8,68.55,7,False
69.8,68.55,7,False
69.8,68.55,7,False
68.0,72.92,3,False
68.0,72.92,5,False
68.0,72.92,3,False
68.0,77.75,3,False
68.0,77.75,1,False
68.0,77.75,5,False
66.2,82.74,3,False
68.0,77.75,3,False
68.0,77.75,3,False
68.0,77.75,3,False
68.0,77.75,5,False
68.0,77.75,3,True
68.0,77.75,3,False
69.8,73.09,5,False
73.4,64.69,7,False
73.4,68.94,7,False
69.8,77.9,11,False
69.8,68.55,11,False
69.8,64.26,9,True
69.8,64.26,9,False
68.0,64.04,9,False
66.2,68.15,9,False
66.2,68.15,9,False
64.4,72.56,7,False
64.4,72.56,5,False
64.4,72.56,7,False
62.6,77.29,5,False
62.6,77.29,5,False
62.6,72.38,7,False
60.8,82.37,7,False
60.8,82.37,5,False
60.8,82.37,7,False
60.8,82.37,7,False
60.8,82.37,5,False
59.0,87.83,5,False
59.0,87.83,5,False
59.0,87.83,7,False
