12.0,45.42,10,True
10.9,47.7,8,True
10.0,49.65,11,True
10.0,52.34,10,True
9.0,54.74,8,True
9.0,54.74,8,True
9.0,54.74,9,True
8.1,57.0,9,True
8.1,54.07,6,True
8.1,54.07,8,True
7.0,56.83,5,True
7.0,56.83,7,True
7.0,59.91,5,True
8.1,60.07,5,True
10.9,52.99,7,True
12.0,47.89,8,True
14.0,43.85,7,True
15.1,39.64,9,True
17.1,36.34,8,True
18.0,34.96,3,True
18.0,33.48,8,True
18.0,34.96,6,True
18.0,33.48,8,True
17.1,38.31,3,True
17.1,38.31,7,True
17.1,42.14,4,True
17.1,46.31,9,True
16.0,53.07,10,True
15.1,58.08,3,True
15.1,55.19,9,True
15.1,52.93,13,True
14.0,55.54,11,True
14.0,55.54,10,True
12.9,58.29,4,True
12.9,58.29,6,True
12.9,58.29,7,False
12.9,60.78,4,True
14.0,57.91,NaN,True
16.0,55.85,6,True
18.0,53.4,7,True
21.0,49.41,7,True
23.0,47.75,7,True
25.0,43.91,5,True
26.1,41.95,4,True
25.0,45.75,7,True
24.1,47.5,8,True
24.1,45.59,4,True
23.0,47.75,8,True
21.9,47.56,8,True
19.9,51.77,7,True
19.0,51.15,5,True
19.0,49.07,6,True
19.0,46.63,8,True
19.0,49.07,4,True
19.0,46.63,4,True
17.1,50.6,6,True
17.1,50.6,NaN,True
17.1,48.53,4,True
17.1,46.31,0,True
17.1,46.31,3,True
17.1,44.39,0,True
18.0,44.55,6,True
19.0,40.91,3,True
21.9,39.53,4,True
25.0,36.2,0,True
27.0,33.32,0,True
28.9,28.2,3,True
28.9,30.82,0,True
28.9,30.82,0,True
28.0,36.89,5,True
27.0,42.11,0,True
27.0,36.55,4,True
28.0,31.98,0,True
28.9,46.4,6,True
28.0,50.56,4,True
28.9,48.72,4,False
28.9,46.4,4,False
28.0,38.79,6,False
28.0,48.15,6,False
28.0,50.56,7,False
28.0,40.41,6,False
28.0,42.47,9,False
27.0,46.08,10,False
26.1,56.89,12,False
25.0,74.36,7,False
24.1,80.59,4,False
24.1,80.59,NaN,False
24.1,83.75,9,True
24.8,85.96,10,True
24.1,83.75,8,True
21.9,88.4,12,True
21.9,91.86,10,True
21.2,92.63,11,True
21.9,91.86,12,False
23.0,87.7,10,False
23.0,87.7,18,False
23.0,91.9,15,True
23.0,91.9,14,True
24.8,85.96,8,True
24.1,87.76,NaN,True
23.0,87.7,10,True
23.0,87.7,7,True
23.0,87.7,4,True
23.0,87.7,11,False
23.0,87.7,10,False
24.1,80.59,11,True
24.1,77.21,18,False
24.1,74.27,16,False
24.1,74.27,16,False
24.1,74.27,16,False
24.1,74.27,15,False
25.0,71.53,15,False
25.0,68.2,18,False
25.0,68.2,14,False
26.1,59.71,18,False
26.1,56.89,8,False
24.1,54.36,11,False
23.0,52.27,13,False
21.9,52.1,9,False
21.0,51.95,13,False
NaN,NaN,9,NaN
17.1,50.6,12,False
15.1,55.19,12,True
14.0,53.0,15,True
12.9,50.62,14,True
12.0,50.47,NaN,True
10.9,52.99,11,True
10.0,49.65,9,True
9.0,49.72,13,True
9.0,49.72,8,True
10.9,45.67,10,True
12.0,41.24,14,True
12.9,39.63,12,True
14.0,37.76,15,True
15.1,35.99,8,True
15.1,34.44,17,True
16.0,33.12,10,True
15.1,34.44,8,True
14.0,37.76,6,True
14.0,36.14,10,True
12.9,36.12,13,False
12.0,37.58,10,True
10.9,39.46,14,True
10.9,37.75,11,True
10.0,41.08,6,True
10.0,41.08,10,True
9.0,42.96,11,True
9.0,42.96,8,True
9.0,41.1,10,True
9.0,42.96,10,True
8.1,54.07,0,True
8.1,54.07,12,True
8.1,51.77,7,True
9.0,45.12,13,True
10.0,35.59,14,True
10.9,32.37,12,True
12.0,32.56,10,True
12.0,32.56,7,True
12.0,32.56,14,True
12.0,35.96,5,True
10.9,35.76,12,True
10.9,37.75,8,True
10.0,37.22,8,True
9.0,38.93,9,True
8.1,40.53,11,True
8.1,42.8,12,True
7.0,47.02,7,True
7.0,49.38,10,True
6.1,51.44,7,True
6.1,51.44,10,True
6.1,51.44,9,True
6.1,53.74,8,True
5.0,56.51,5,True
5.0,56.51,4,True
5.0,56.51,4,True
5.0,56.51,5,True
6.1,53.74,5,True
8.1,49.09,0,True
9.0,47.14,4,True
12.0,43.49,4,True
14.0,39.83,6,True
16.0,38.12,3,True
17.1,38.31,4,True
17.1,42.14,4,True
17.1,42.14,5,True
17.1,42.14,9,True
17.1,40.38,5,True
18.0,40.54,8,False
18.0,42.7,5,False
17.1,48.53,6,False
17.1,50.6,NaN,False
17.1,53.25,7,False
18.0,53.4,0,False
18.0,51.23,7,False
19.0,51.15,7,False
19.9,51.77,6,False
19.0,53.8,4,True
19.0,58.94,4,True
19.9,56.71,7,True
21.0,54.12,4,False
21.9,52.1,4,True
23.0,49.74,5,True
24.1,49.92,4,True
26.1,47.83,3,False
27.0,50.17,6,False
28.0,48.15,4,False
30.0,46.59,10,False
30.0,55.52,4,False
30.0,60.53,9,False
28.9,66.08,3,False
28.9,68.67,4,False
28.9,68.67,4,False
30.0,68.81,4,False
30.0,68.81,7,False
30.0,71.48,10,False
30.9,68.91,4,False
30.9,68.91,NaN,False
30.9,68.91,6,False
30.9,68.91,5,False
30.9,68.91,9,False
30.9,72.18,8,False
33.1,69.17,5,True
33.1,69.17,6,True
33.1,71.82,6,True
33.1,71.82,5,True
33.1,71.82,4,True
34.0,69.28,4,True
37.0,61.5,8,True
39.9,52.88,9,True
42.1,44.27,9,True
43.0,39.29,NaN,True
43.0,39.29,6,True
43.0,39.29,6,True
42.1,40.67,5,True
41.0,42.44,8,True
39.9,44.29,4,True
39.0,48.06,NaN,True
37.0,54.01,5,True
37.0,49.61,0,True
36.0,49.66,4,True
35.1,49.31,6,True
34.0,51.52,5,True
34.0,51.52,3,True
33.1,55.75,3,True
32.0,55.82,3,True
30.9,60.92,3,True
30.9,60.92,3,True
30.9,58.36,4,True
30.0,60.53,3,True
30.9,60.92,6,True
33.1,53.4,3,True
34.0,53.77,3,True
36.0,49.66,3,True
37.9,47.89,0,True
39.0,49.93,7,True
39.0,54.77,5,True
39.9,54.9,5,True
39.0,59.52,NaN,False
37.0,66.82,3,False
37.9,67.2,5,True
37.9,72.93,3,False
39.9,67.45,4,False
39.9,69.96,3,False
41.0,70.08,4,False
41.0,73.25,3,True
42.1,72.78,5,False
43.0,76.12,3,False
44.1,75.93,4,False
42.1,76.04,0,False
43.0,76.12,0,False
43.0,76.12,0,False
43.0,76.12,3,False
42.1,76.04,4,False
42.1,76.04,3,False
42.1,76.04,0,False
42.1,76.04,0,False
42.1,76.04,0,False
